index,ID,F,stored,readback,direct,used_source,reason
153677,,,,,0.06924010694750951,direct,missing_value
153711,,,,,0.0009765625,direct,missing_value
153740,,,,,0.04267120361328125,direct,missing_value
153771,,,,,0.03050634264945984,direct,missing_value
153802,,,,,0.06792270383941772,direct,missing_value
153808,,,,,0.08579271908369941,direct,missing_value
153822,,,,,0.07307243347167969,direct,missing_value
153881,,,,,0.08745365855964288,direct,missing_value
153970,,,,,0.13838308304548264,direct,missing_value
154085,,,,,0.13887276648768743,direct,missing_value
154231,,,,,0.0910085483815572,direct,missing_value
154245,,,,,0.08845801447285828,direct,missing_value
154260,,,,,0.06812544950833133,direct,missing_value
154393,,,,,0.0029296875,direct,missing_value
154506,,,,,0.06876975809797017,direct,missing_value
154551,,,,,0.18367255813791417,direct,missing_value
154624,,,,,0.14469254572696855,direct,missing_value
154671,,,,,0.08433614671230316,direct,missing_value
154784,,,,,0.24666545835134457,direct,missing_value
154824,,,,,0.13937628408893943,direct,missing_value
154887,,,,,0.06886737048625946,direct,missing_value
154895,,,,,0.11856652040478366,direct,missing_value
154971,,,,,0.06971528570959842,direct,missing_value
155032,,,,,0.12929378808278466,direct,missing_value
155043,,,,,0.09314680198053697,direct,missing_value
155093,,,,,0.03889179229736328,direct,missing_value
155114,,,,,0.08305615731190584,direct,missing_value
155212,,,,,0.10025723878061399,direct,missing_value
155254,,,,,0.03078925609588623,direct,missing_value
155371,,,,,0.02848362922668457,direct,missing_value
155434,,,,,0.17278100794326345,direct,missing_value
155524,,,,,0.13988342885204474,direct,missing_value
155558,,,,,0.03451824188232422,direct,missing_value
155584,,,,,0.08151513532382001,direct,missing_value
155844,,,,,0.06803262233734131,direct,missing_value
155849,,,,,0.060889363288879395,direct,missing_value
155861,,,,,0.0074176788330078125,direct,missing_value
155874,,,,,0.021484375,direct,missing_value
155993,,,,,0.05164957046508789,direct,missing_value
156011,,,,,0.08071336530067916,direct,missing_value
156109,,,,,0.10641295768625227,direct,missing_value
156140,,,,,0.07223665903870792,direct,missing_value
156187,,,,,0.07442569732666016,direct,missing_value
156264,,,,,0.13248990356805734,direct,missing_value
156326,,,,,0.09842997903159309,direct,missing_value
156436,,,,,0.02734375,direct,missing_value
156463,,,,,0.07224637269973755,direct,missing_value
156479,,,,,0.17593001650787343,direct,missing_value
156598,,,,,0.05284252135045131,direct,missing_value
156637,,,,,0.0269775390625,direct,missing_value
156698,,,,,0.14272346377895762,direct,missing_value
156792,,,,,0.1854506978840087,direct,missing_value
156813,,,,,0.134214642457664,direct,missing_value
156827,,,,,0.023406028747558594,direct,missing_value
156868,,,,,0.09679870947729796,direct,missing_value
156871,,,,,0.06603050231933594,direct,missing_value
156928,,,,,0.15271917702179394,direct,missing_value
156963,,,,,0.17446164415872367,direct,missing_value
156988,,,,,0.09465124943925926,direct,missing_value
157021,,,,,0.08277448181267513,direct,missing_value
157047,,,,,0.08151513532382001,direct,missing_value
157104,,,,,0.019196510314941406,direct,missing_value
157197,,,,,0.011134207248687744,direct,missing_value
157216,,,,,0.0724788918666498,direct,missing_value
157353,,,,,0.006072998046875,direct,missing_value
157363,,,,,0.026701927185058594,direct,missing_value
157420,,,,,0.1438887840160703,direct,missing_value
157487,,,,,0.05815588378544362,direct,missing_value
157521,,,,,0.10903472735071063,direct,missing_value
157534,,,,,0.12529277602183697,direct,missing_value
157547,,,,,0.11698458750377212,direct,missing_value
157556,,,,,0.0959201355903882,direct,missing_value
157641,,,,,0.07455019805110638,direct,missing_value
157678,,,,,0.048370361328125,direct,missing_value
157698,,,,,0.001953125,direct,missing_value
157700,,,,,0.0706674672299911,direct,missing_value
157712,,,,,0.1208751836365991,direct,missing_value
157802,,,,,0.08467425405979156,direct,missing_value
157915,,,,,0.04994320869445801,direct,missing_value
158040,,,,,0.050861358642578125,direct,missing_value
158257,,,,,0.09375,direct,missing_value
158304,,,,,0.010498046875,direct,missing_value
158486,,,,,0.029373645782470703,direct,missing_value
158516,,,,,0.12208026426378638,direct,missing_value
158538,,,,,0.06526079472784108,direct,missing_value
158610,,,,,0.0012664794921875,direct,missing_value
158611,,,,,0.13565661199390888,direct,missing_value
158662,,,,,0.0466887541115284,direct,missing_value
158750,,,,,0.023784637451171875,direct,missing_value
158840,,,,,0.1632048646828963,direct,missing_value
158863,,,,,0.103712728650519,direct,missing_value
159038,,,,,0.10343725897083389,direct,missing_value
159080,,,,,0.1423870597500354,direct,missing_value
159092,,,,,0.16900347806608806,direct,missing_value
159116,,,,,0.12440677732229233,direct,missing_value
159249,,,,,0.15416306584597805,direct,missing_value
159300,,,,,0.033832550048828125,direct,missing_value
159369,,,,,0.07785104009845131,direct,missing_value
159452,,,,,0.12070214838513493,direct,missing_value
159467,,,,,0.020050048828125,direct,missing_value
159656,,,,,0.001953125,direct,missing_value
159732,,,,,0.21958278946931387,direct,missing_value
159782,,,,,0.0111083984375,direct,missing_value
159856,,,,,0.031524658203125,direct,missing_value
159858,,,,,0.08132448125215153,direct,missing_value
159859,,,,,0.07198503608211805,direct,missing_value
159902,,,,,0.08143058288018723,direct,missing_value
159940,,,,,0.02008056640625,direct,missing_value
160060,,,,,0.11077642914806196,direct,missing_value
160180,,,,,0.060086965560913086,direct,missing_value
160230,,,,,0.07700016229639253,direct,missing_value
160294,,,,,0.04445170238614082,direct,missing_value
160356,,,,,0.034117698669433594,direct,missing_value
160679,,,,,0.17006537960696733,direct,missing_value
160719,,,,,0.073974609375,direct,missing_value
160746,,,,,0.14231908164947527,direct,missing_value
160927,,,,,0.20035024614657715,direct,missing_value
161000,,,,,0.10432832426158711,direct,missing_value
161035,,,,,0.19160578650280513,direct,missing_value
161343,,,,,0.04372946918010712,direct,missing_value
161475,,,,,0.03125,direct,missing_value
161502,,,,,0.03102603554725647,direct,missing_value
161529,,,,,0.16983169631524042,direct,missing_value
161536,,,,,0.13287238189514028,direct,missing_value
161667,,,,,0.08341946414323616,direct,missing_value
161765,,,,,0.023784637451171875,direct,missing_value
161808,,,,,0.08315094163653355,direct,missing_value
161955,,,,,0.03873896598815918,direct,missing_value
162073,,,,,0.08301875661280075,direct,missing_value
162098,,,,,0.08848405635205975,direct,missing_value
162113,,,,,0.044120073318481445,direct,missing_value
162132,,,,,0.15423428790170846,direct,missing_value
162319,,,,,0.20326620307247945,direct,missing_value
162357,,,,,0.09239041529528794,direct,missing_value
162365,,,,,0.10534874863424193,direct,missing_value
162543,,,,,0.07422346418974535,direct,missing_value
162595,,,,,0.13223848849233377,direct,missing_value
162704,,,,,0.06068146228790283,direct,missing_value
162828,,,,,0.07455921173095703,direct,missing_value
162830,,,,,0.09193308011890622,direct,missing_value
162911,,,,,0.08176326751708984,direct,missing_value
162929,,,,,0.15981771051883698,direct,missing_value
162982,,,,,0.13006471229089311,direct,missing_value
163018,,,,,0.06501260543538723,direct,missing_value
163107,,,,,0.04923010424552704,direct,missing_value
163284,,,,,0.0253143310546875,direct,missing_value
163301,,,,,0.11943954540994714,direct,missing_value
163316,,,,,0.16865575736528626,direct,missing_value
163432,,,,,0.08449322400598208,direct,missing_value
163487,,,,,0.0164794921875,direct,missing_value
163542,,,,,0.14361931345410994,direct,missing_value
163545,,,,,0.1507953298225857,direct,missing_value
163574,,,,,0.05363118648529053,direct,missing_value
163616,,,,,0.1046390775591135,direct,missing_value
163753,,,,,0.14212114352915384,direct,missing_value
163765,,,,,0.11248291874719263,direct,missing_value
163851,,,,,0.08384571498027071,direct,missing_value
163892,,,,,0.05330255627632141,direct,missing_value
163905,,,,,0.02373504638671875,direct,missing_value
163910,,,,,0.09084089306910159,direct,missing_value
163915,,,,,0.05684185028076172,direct,missing_value
163995,,,,,0.07437175512313843,direct,missing_value
164032,,,,,0.10068896412849426,direct,missing_value
164050,,,,,0.04215121269226074,direct,missing_value
164108,,,,,0.1401175980518019,direct,missing_value
164274,,,,,0.08341946414323616,direct,missing_value
164285,,,,,0.14819131678291342,direct,missing_value
164383,,,,,0.059110925288725975,direct,missing_value
164413,,,,,0.024210214614868164,direct,missing_value
164437,,,,,0.07585904134612931,direct,missing_value
164440,,,,,0.030240297317504883,direct,missing_value
164478,,,,,0.10433386638760567,direct,missing_value
164500,,,,,0.1779206656007153,direct,missing_value
164514,,,,,0.09495669603347778,direct,missing_value
164844,,,,,0.001953125,direct,missing_value
164929,,,,,0.08312387486346634,direct,missing_value
164950,,,,,0.052184104919433594,direct,missing_value
164963,,,,,0.15163885560195922,direct,missing_value
164982,,,,,0.0931849821073456,direct,missing_value
165053,,,,,0.01287841796875,direct,missing_value
165071,,,,,0.1419724514474865,direct,missing_value
165155,,,,,0.09516362845897675,direct,missing_value
165467,,,,,0.02719879150390625,direct,missing_value
165486,,,,,0.017578125,direct,missing_value
165586,,,,,0.1466592052059923,direct,missing_value
165595,,,,,0.17994305308552416,direct,missing_value
165621,,,,,0.08612768988202422,direct,missing_value
165734,,,,,0.10234385584953998,direct,missing_value
165884,,,,,0.19122155675162844,direct,missing_value
165978,,,,,0.08447267505818012,direct,missing_value
165985,,,,,0.03976130485534668,direct,missing_value
165992,,,,,0.061211585998535156,direct,missing_value
166057,,,,,0.17111408182210774,direct,missing_value
166159,,,,,0.08576708659529686,direct,missing_value
166309,,,,,0.008056640625,direct,missing_value
166455,,,,,0.06917408921178636,direct,missing_value
166465,,,,,0.1089898752834415,direct,missing_value
166519,,,,,0.09542050351474404,direct,missing_value
166666,,,,,0.000274658203125,direct,missing_value
166674,,,,,0.10104839690029621,direct,missing_value
166707,,,,,7.62939453125e-06,direct,missing_value
166729,,,,,0.1535406373784443,direct,missing_value
166754,,,,,0.06185895610540931,direct,missing_value
166759,,,,,0.11775547309298418,direct,missing_value
166762,,,,,0.0,direct,missing_value
166782,,,,,0.14930972638069306,direct,missing_value
166826,,,,,0.0489959716796875,direct,missing_value
166882,,,,,0.15845444368261496,direct,missing_value
167031,,,,,0.04557991027832031,direct,missing_value
167032,,,,,0.018146514892578125,direct,missing_value
167044,,,,,0.14418497446075662,direct,missing_value
167146,,,,,0.06529338843986017,direct,missing_value
167260,,,,,0.13529613614082336,direct,missing_value
167343,,,,,0.04557609558105469,direct,missing_value
167375,,,,,0.014415740966796875,direct,missing_value
167389,,,,,0.13800506806001067,direct,missing_value
167421,,,,,0.0185546875,direct,missing_value
167431,,,,,0.01836395263671875,direct,missing_value
167478,,,,,0.05042976140975952,direct,missing_value
167487,,,,,0.15691858584693819,direct,missing_value
167545,,,,,0.11597141623497009,direct,missing_value
167587,,,,,0.005859375,direct,missing_value
167667,,,,,0.08313501404585821,direct,missing_value
167720,,,,,0.15470810838685622,direct,missing_value
167780,,,,,0.11745304585434457,direct,missing_value
167792,,,,,0.10713041285481256,direct,missing_value
167941,,,,,0.07956909112075648,direct,missing_value
167962,,,,,0.20019351886458026,direct,missing_value
168019,,,,,0.017578125,direct,missing_value
168131,,,,,0.05889776447019952,direct,missing_value
168267,,,,,0.047607421875,direct,missing_value
168412,,,,,0.17991519458542138,direct,missing_value
168466,,,,,0.08151513532382001,direct,missing_value
168511,,,,,0.01371622085571289,direct,missing_value
168715,,,,,0.12011793857527664,direct,missing_value
168717,,,,,0.10622592183062807,direct,missing_value
168805,,,,,0.10579872131347656,direct,missing_value
168878,,,,,0.018632888793945312,direct,missing_value
169024,,,,,0.06638646125793457,direct,missing_value
169074,,,,,0.03383827209472656,direct,missing_value
169089,,,,,0.08706744280069488,direct,missing_value
169147,,,,,0.0852990448474884,direct,missing_value
169367,,,,,0.08711713063530624,direct,missing_value
169394,,,,,0.041759490966796875,direct,missing_value
169410,,,,,0.08548828028142452,direct,missing_value
169423,,,,,0.0157012939453125,direct,missing_value
169448,,,,,0.15837319500258218,direct,missing_value
169495,,,,,0.16083697851595957,direct,missing_value
169517,,,,,0.10441485300543718,direct,missing_value
169529,,,,,0.17876892216417417,direct,missing_value
169540,,,,,0.05361645454666031,direct,missing_value
169633,,,,,0.176386127109172,direct,missing_value
169646,,,,,0.05117321014404297,direct,missing_value
169699,,,,,0.16885298935113724,direct,missing_value
169718,,,,,0.0995381204089882,direct,missing_value
169768,,,,,0.05974168340056263,direct,missing_value
170047,,,,,0.04636317491531372,direct,missing_value
170255,,,,,0.04996049404144287,direct,missing_value
170296,,,,,0.02337646484375,direct,missing_value
170398,,,,,0.012001514434814453,direct,missing_value
170408,,,,,0.0103607177734375,direct,missing_value
170410,,,,,0.16497198108843314,direct,missing_value
170414,,,,,0.058359754271805286,direct,missing_value
170456,,,,,0.02220916748046875,direct,missing_value
170503,,,,,0.2813625048158812,direct,missing_value
170526,,,,,0.09064906714073914,direct,missing_value
170561,,,,,0.05512809753417969,direct,missing_value
170582,,,,,0.06290081143379211,direct,missing_value
170739,,,,,0.01318359375,direct,missing_value
170864,,,,,0.08409807365387678,direct,missing_value
170886,,,,,0.11604265944486647,direct,missing_value
170915,,,,,0.1586385127156973,direct,missing_value
170980,,,,,0.024181365966796875,direct,missing_value
171150,,,,,0.12854917883494443,direct,missing_value
171240,,,,,0.0579705610871315,direct,missing_value
171301,,,,,0.0301513671875,direct,missing_value
171432,,,,,0.04903125762939453,direct,missing_value
171472,,,,,0.1577714551705931,direct,missing_value
171544,,,,,0.08555422134365642,direct,missing_value
171596,,,,,0.02652934193611145,direct,missing_value
171625,,,,,0.020165443420410156,direct,missing_value
171650,,,,,0.08820412174100056,direct,missing_value
171661,,,,,0.05063469627246997,direct,missing_value
171738,,,,,0.044120073318481445,direct,missing_value
171830,,,,,0.00017547607421875,direct,missing_value
171842,,,,,0.07276103837175692,direct,missing_value
171870,,,,,0.05551668238375383,direct,missing_value
171881,,,,,0.15617029107397684,direct,missing_value
171949,,,,,0.08011263954356308,direct,missing_value
171968,,,,,0.16247365717938678,direct,missing_value
172009,,,,,0.0665043761187179,direct,missing_value
172056,,,,,0.07615208625793457,direct,missing_value
172075,,,,,0.12801009117686135,direct,missing_value
172115,,,,,0.1419724514474865,direct,missing_value
172136,,,,,0.06640243530273438,direct,missing_value
172203,,,,,0.10561448285596582,direct,missing_value
172282,,,,,0.06283760070800781,direct,missing_value
172303,,,,,0.1197434663772583,direct,missing_value
172319,,,,,0.007080078125,direct,missing_value
172342,,,,,0.11565421456180047,direct,missing_value
172467,,,,,0.01280069351196289,direct,missing_value
172599,,,,,0.15416404792176763,direct,missing_value
172625,,,,,0.009918212890625,direct,missing_value
172725,,,,,0.0449371337890625,direct,missing_value
172783,,,,,0.020099639892578125,direct,missing_value
172786,,,,,0.056550025939941406,direct,missing_value
172791,,,,,0.055204938845272625,direct,missing_value
172824,,,,,0.12762561747547718,direct,missing_value
172876,,,,,0.09000235502336318,direct,missing_value
172883,,,,,0.03549957275390625,direct,missing_value
173032,,,,,0.00732421875,direct,missing_value
173063,,,,,0.03527722507715225,direct,missing_value
173116,,,,,0.011224746704101562,direct,missing_value
173177,,,,,0.00042724609375,direct,missing_value
173193,,,,,0.13015886023640633,direct,missing_value
173333,,,,,0.04965400695800781,direct,missing_value
173376,,,,,0.16654989383302699,direct,missing_value
173388,,,,,0.2183771160489414,direct,missing_value
173402,,,,,0.0557103157043457,direct,missing_value
173407,,,,,0.039215087890625,direct,missing_value
173462,,,,,0.09311557904759371,direct,missing_value
173510,,,,,0.04224658012390137,direct,missing_value
173519,,,,,0.06667685427759484,direct,missing_value
173606,,,,,0.04511713981628418,direct,missing_value
173914,,,,,0.10856799389148364,direct,missing_value
173964,,,,,0.034766197204589844,direct,missing_value
173971,,,,,0.10173033720820968,direct,missing_value
173986,,,,,0.04161977767944336,direct,missing_value
174040,,,,,0.025390625,direct,missing_value
174128,,,,,0.0,direct,missing_value
174129,,,,,0.0858000054459147,direct,missing_value
174157,,,,,0.0783894918859005,direct,missing_value
174208,,,,,0.096087744475241,direct,missing_value
174314,,,,,0.08346726962724246,direct,missing_value
174451,,,,,0.0198211669921875,direct,missing_value
174467,,,,,0.05656853989887958,direct,missing_value
174492,,,,,0.10562173965735155,direct,missing_value
174500,,,,,0.16322456231773685,direct,missing_value
174539,,,,,0.10579872131347656,direct,missing_value
174547,,,,,0.06830796429748487,direct,missing_value
174560,,,,,0.07435487255551705,direct,missing_value
174645,,,,,0.05846118927001953,direct,missing_value
174744,,,,,0.176386127109172,direct,missing_value
174745,,,,,0.08213036530651152,direct,missing_value
174748,,,,,0.01568603515625,direct,missing_value
174757,,,,,0.066162109375,direct,missing_value
174877,,,,,0.05405402183532715,direct,missing_value
174934,,,,,0.04740333557128906,direct,missing_value
174953,,,,,0.029330730438232422,direct,missing_value
174990,,,,,0.1620742610139132,direct,missing_value
175064,,,,,0.09760340843525647,direct,missing_value
175077,,,,,0.06140732765197754,direct,missing_value
175125,,,,,0.14927004862860827,direct,missing_value
175152,,,,,0.07615957632509107,direct,missing_value
175180,,,,,0.046253204345703125,direct,missing_value
175207,,,,,0.1438303303427233,direct,missing_value
175209,,,,,0.0403594970703125,direct,missing_value
175242,,,,,0.07133477926254272,direct,missing_value
175326,,,,,0.07849645716821141,direct,missing_value
175438,,,,,0.03256082534790039,direct,missing_value
175463,,,,,0.07373046875,direct,missing_value
175495,,,,,0.08222630950394445,direct,missing_value
175523,,,,,0.05046933692513614,direct,missing_value
175802,,,,,0.06766892624563904,direct,missing_value
175805,,,,,0.21102229107820136,direct,missing_value
175825,,,,,0.052092952705622086,direct,missing_value
175858,,,,,0.11751608868507901,direct,missing_value
175887,,,,,0.05825397729906001,direct,missing_value
175999,,,,,0.0187225341796875,direct,missing_value
176077,,,,,0.0996609702706337,direct,missing_value
176078,,,,,0.035307884216308594,direct,missing_value
176088,,,,,0.06376342475414276,direct,missing_value
176099,,,,,0.03600883483886719,direct,missing_value
176144,,,,,0.12417380473561934,direct,missing_value
176209,,,,,0.15474941404333697,direct,missing_value
176216,,,,,0.10373439103568671,direct,missing_value
176228,,,,,0.21310921218884005,direct,missing_value
176379,,,,,0.13580368187831482,direct,missing_value
176409,,,,,0.14067411650489703,direct,missing_value
176422,,,,,0.04494280656922389,direct,missing_value
176464,,,,,0.10091081960126758,direct,missing_value
176475,,,,,0.5659765796735883,direct,missing_value
176562,,,,,0.1839657738765368,direct,missing_value
176589,,,,,0.022613525390625,direct,missing_value
176724,,,,,0.1503979841715477,direct,missing_value
176862,,,,,0.09676079358905554,direct,missing_value
177098,,,,,0.0029296875,direct,missing_value
177108,,,,,0.024210214614868164,direct,missing_value
177118,,,,,0.05857057874630017,direct,missing_value
177173,,,,,0.08703144854188473,direct,missing_value
177186,,,,,0.017444610595703125,direct,missing_value
177211,,,,,0.13385489889200386,direct,missing_value
177436,,,,,0.04526180028915405,direct,missing_value
177454,,,,,0.09628086251905188,direct,missing_value
177472,,,,,0.0444488525390625,direct,missing_value
177508,,,,,0.03396248817443848,direct,missing_value
177565,,,,,0.05600470304489136,direct,missing_value
177578,,,,,0.11350848199799657,direct,missing_value
177667,,,,,0.06859350204467773,direct,missing_value
177796,,,,,0.08544259932757203,direct,missing_value
177836,,,,,0.02460479736328125,direct,missing_value
177924,,,,,0.15584974089563453,direct,missing_value
177951,,,,,0.07615115506500206,direct,missing_value
178046,,,,,0.048370361328125,direct,missing_value
178210,,,,,0.14258899761625798,direct,missing_value
178214,,,,,0.04746487264544402,direct,missing_value
178244,,,,,0.0203857421875,direct,missing_value
178374,,,,,0.14316748872806784,direct,missing_value
178393,,,,,0.05987548828125,direct,missing_value
178426,,,,,0.07373308058817275,direct,missing_value
178467,,,,,0.12260456711491119,direct,missing_value
178532,,,,,0.07919936814556339,direct,missing_value
178540,,,,,0.034139394760131836,direct,missing_value
178595,,,,,0.14939440437592566,direct,missing_value
178642,,,,,0.05505084991455078,direct,missing_value
178902,,,,,0.06631535291671753,direct,missing_value
178944,,,,,0.007080078125,direct,missing_value
179075,,,,,0.2216796875,direct,missing_value
179189,,,,,0.08877944022270268,direct,missing_value
179244,,,,,0.07435487255551705,direct,missing_value
179277,,,,,0.03233547508716583,direct,missing_value
179469,,,,,0.09031987190246582,direct,missing_value
179542,,,,,0.13860149717083914,direct,missing_value
179543,,,,,0.05164957046508789,direct,missing_value
179546,,,,,0.06757289791343044,direct,missing_value
179566,,,,,0.18562989308702527,direct,missing_value
179592,,,,,0.0306396484375,direct,missing_value
179626,,,,,0.15823272250275977,direct,missing_value
179632,,,,,0.004209995269775391,direct,missing_value
179640,,,,,0.0858000054459147,direct,missing_value
179659,,,,,0.037412166595458984,direct,missing_value
179676,,,,,0.17825432422816334,direct,missing_value
179761,,,,,0.12115287780761719,direct,missing_value
179821,,,,,0.0679701566696167,direct,missing_value
179883,,,,,0.17102840206200653,direct,missing_value
179891,,,,,0.14401099046142996,direct,missing_value
179996,,,,,0.02948760986328125,direct,missing_value
180022,,,,,0.0234375,direct,missing_value
180138,,,,,0.029601573944091797,direct,missing_value
180185,,,,,0.05251687580939657,direct,missing_value
180242,,,,,0.16074875182857795,direct,missing_value
180297,,,,,0.06489229202270508,direct,missing_value
180378,,,,,0.19191300186828641,direct,missing_value
180442,,,,,0.09630810973249027,direct,missing_value
180556,,,,,0.13937628408893943,direct,missing_value
180599,,,,,0.0206298828125,direct,missing_value
180604,,,,,0.16058747866770595,direct,missing_value
180636,,,,,0.07411718368530273,direct,missing_value
180714,,,,,0.1790370074851353,direct,missing_value
180716,,,,,0.051779747009277344,direct,missing_value
180739,,,,,0.05113670229911804,direct,missing_value
180754,,,,,0.1879230158519931,direct,missing_value
180820,,,,,0.01300048828125,direct,missing_value
180823,,,,,0.05600470304489136,direct,missing_value
180944,,,,,0.08154789535204646,direct,missing_value
181178,,,,,0.16722610573106067,direct,missing_value
181245,,,,,0.13058185577392578,direct,missing_value
181315,,,,,0.08123390912078321,direct,missing_value
181347,,,,,0.11835047285421751,direct,missing_value
181374,,,,,0.025734901428222656,direct,missing_value
181419,,,,,0.050591111183166504,direct,missing_value
181429,,,,,0.10096833179704845,direct,missing_value
181478,,,,,0.06792440014010778,direct,missing_value
181485,,,,,0.09006606390284311,direct,missing_value
181530,,,,,0.038860321044921875,direct,missing_value
181564,,,,,0.051862895488739014,direct,missing_value
181609,,,,,0.14514480235743576,direct,missing_value
181688,,,,,0.11885368824005127,direct,missing_value
181729,,,,,0.16083697851595957,direct,missing_value
181894,,,,,0.11098343324556481,direct,missing_value
181906,,,,,0.06885640728691955,direct,missing_value
182001,,,,,0.24717549341585254,direct,missing_value
182026,,,,,0.08362868428230286,direct,missing_value
182041,,,,,0.11963380500674248,direct,missing_value
182090,,,,,0.09193308011890622,direct,missing_value
182131,,,,,0.05571937561035156,direct,missing_value
182138,,,,,0.04539967657976485,direct,missing_value
182237,,,,,0.1194099949310589,direct,missing_value
182240,,,,,0.059813618659973145,direct,missing_value
182246,,,,,0.08277744054794312,direct,missing_value
182274,,,,,0.0673251748085022,direct,missing_value
182442,,,,,0.13038968913679128,direct,missing_value
182533,,,,,0.1162086336662469,direct,missing_value
182602,,,,,0.14970879956109684,direct,missing_value
182795,,,,,0.17239582325732927,direct,missing_value
182806,,,,,0.18146528882920165,direct,missing_value
182816,,,,,0.16124920980223578,direct,missing_value
182864,,,,,0.11064850270531679,direct,missing_value
182905,,,,,0.14617997407913208,direct,missing_value
183038,,,,,0.02037811279296875,direct,missing_value
183108,,,,,0.0146484375,direct,missing_value
183140,,,,,0.05927881598472595,direct,missing_value
183191,,,,,0.06903906806837767,direct,missing_value
183539,,,,,0.10840268526226282,direct,missing_value
183653,,,,,0.08998711377111504,direct,missing_value
183753,,,,,0.159993763189739,direct,missing_value
183761,,,,,0.05601811408996582,direct,missing_value
183795,,,,,0.04557609558105469,direct,missing_value
183815,,,,,0.179453570494843,direct,missing_value
183871,,,,,0.14133618101072898,direct,missing_value
183881,,,,,0.07991343677249653,direct,missing_value
183887,,,,,0.09593223506766663,direct,missing_value
184077,,,,,0.07408155285514743,direct,missing_value
184148,,,,,0.03067779541015625,direct,missing_value
184164,,,,,0.040313720703125,direct,missing_value
184249,,,,,0.11011310393993057,direct,missing_value
184250,,,,,0.07092259163157709,direct,missing_value
184309,,,,,0.09797699195017603,direct,missing_value
184423,,,,,0.14453097553382577,direct,missing_value
184469,,,,,0.07118916511535645,direct,missing_value
184541,,,,,0.11098343324556481,direct,missing_value
184671,,,,,0.10365317587275058,direct,missing_value
184745,,,,,0.05363118648529053,direct,missing_value
184982,,,,,0.0400395393371582,direct,missing_value
185027,,,,,0.028515320914902276,direct,missing_value
185030,,,,,0.0150604248046875,direct,missing_value
185126,,,,,0.13785036480294366,direct,missing_value
185135,,,,,0.01428985595703125,direct,missing_value
185269,,,,,0.07693642377853394,direct,missing_value
185275,,,,,0.05718994140625,direct,missing_value
185283,,,,,1.9073486328125e-05,direct,missing_value
185383,,,,,0.08203125102858144,direct,missing_value
185455,,,,,0.09946341781547607,direct,missing_value
185458,,,,,0.10272490867201749,direct,missing_value
185558,,,,,0.04053354363433081,direct,missing_value
185603,,,,,0.11881489252118627,direct,missing_value
185708,,,,,0.08814509285792838,direct,missing_value
185719,,,,,0.14570235161590972,direct,missing_value
185737,,,,,0.11288008093833923,direct,missing_value
185763,,,,,0.19049523736248375,direct,missing_value
185796,,,,,0.1743554850782596,direct,missing_value
185913,,,,,0.027912139892578125,direct,missing_value
185964,,,,,0.07410278160019866,direct,missing_value
185976,,,,,0.14401717404522496,direct,missing_value
185998,,,,,0.020751953125,direct,missing_value
186048,,,,,0.06761669567205329,direct,missing_value
186114,,,,,0.0319061279296875,direct,missing_value
186123,,,,,0.04449272155761719,direct,missing_value
186129,,,,,0.0029296875,direct,missing_value
186154,,,,,0.02060699462890625,direct,missing_value
186197,,,,,0.1246722936630249,direct,missing_value
186393,,,,,0.11542972084134817,direct,missing_value
186395,,,,,0.04342079162597656,direct,missing_value
186460,,,,,0.08036363580970696,direct,missing_value
186549,,,,,0.07093198597431183,direct,missing_value
186564,,,,,0.11068882245638582,direct,missing_value
186699,,,,,0.029052734375,direct,missing_value
186754,,,,,0.05099296569824219,direct,missing_value
186756,,,,,0.059819966651518924,direct,missing_value
186807,,,,,0.12040930206865141,direct,missing_value
186926,,,,,0.032408714294433594,direct,missing_value
187021,,,,,0.08623825013637543,direct,missing_value
187035,,,,,0.09598365053534508,direct,missing_value
187075,,,,,0.08135361125617452,direct,missing_value
187133,,,,,0.033416748046875,direct,missing_value
187161,,,,,0.1386566162109375,direct,missing_value
187242,,,,,0.08564063906669617,direct,missing_value
187279,,,,,0.17783031699389085,direct,missing_value
187312,,,,,0.17198579922904855,direct,missing_value
187422,,,,,0.09182942286133766,direct,missing_value
187546,,,,,0.06901105671835783,direct,missing_value
187615,,,,,0.048525333404541016,direct,missing_value
187680,,,,,0.008392333984375,direct,missing_value
187781,,,,,0.10784051611278045,direct,missing_value
187861,,,,,0.0009765625,direct,missing_value
187925,,,,,0.11252212524414062,direct,missing_value
188093,,,,,0.028564453125,direct,missing_value
188153,,,,,0.15431941898069113,direct,missing_value
188207,,,,,0.0030517578125,direct,missing_value
188225,,,,,0.03363037109375,direct,missing_value
188236,,,,,0.04477405548095703,direct,missing_value
188317,,,,,0.11065701581537724,direct,missing_value
188392,,,,,0.09797699195017603,direct,missing_value
188420,,,,,0.08273577690124512,direct,missing_value
188442,,,,,0.12383426536886455,direct,missing_value
188554,,,,,0.058975896050404514,direct,missing_value
188710,,,,,0.06328964233398438,direct,missing_value
188729,,,,,0.13580368187831482,direct,missing_value
188926,,,,,0.09123735633653968,direct,missing_value
189034,,,,,0.1836909456574638,direct,missing_value
189063,,,,,0.060001632796693294,direct,missing_value
189103,,,,,0.10324003201089889,direct,missing_value
189167,,,,,0.07469189651490879,direct,missing_value
189232,,,,,0.14801178619545752,direct,missing_value
189324,,,,,0.09375,direct,missing_value
189410,,,,,0.1933389958121552,direct,missing_value
189465,,,,,0.0833517615633578,direct,missing_value
